24 1.8456
1024 60.739
2024 139.54
3024 237.14
4024 354.17
5024 499.55
6024 657.45
7024 844.63
8024 1052.4
9024 1294.1
10024 1541.0
11024 1814.2
12024 2147.2
13024 2448.7
14024 2776.0
15024 3155.4
16024 3486.5
17024 3915.4
18024 4343.6
19024 4814.6
20024 5216.6
21024 5746.4
22024 6184.9
23024 6706.0
24024 7179.7
25024 7724.1
26024 8307.3
27024 8906.0
28024 9596.0
29024 10178.
30024 10906.
31024 11572.
32024 12205.
