24 .01198
1024 9.5515
2024 36.758
3024 83.968
4024 156.10
5024 252.95
6024 360.35
7024 507.12
8024 668.48
9024 864.47
10024 1089.5
11024 1318.1
12024 1611.0
13024 1894.1
14024 2194.6
15024 2538.7
16024 2929.4
17024 3296.5
18024 3736.0
19024 4153.0
20024 4593.6
21024 5208.0
22024 5609.5
23024 6133.8
24024 6761.0
25024 7223.2
26024 7862.9
27024 8504.5
28024 9146.8
29024 9783.8
30024 10669.
31024 11441.
32024 11902.
