24 .62556
1024 27.085
2024 77.026
3024 149.04
4024 246.75
5024 390.48
6024 513.29
7024 693.72
8024 884.94
9024 1116.1
10024 1385.9
11024 1639.2
12024 1976.2
13024 2281.5
14024 2642.0
15024 3008.3
16024 3438.9
17024 3888.4
18024 4391.9
19024 4962.4
20024 5479.6
21024 6215.0
22024 6729.2
23024 7363.1
24024 8038.2
25024 8626.4
26024 9435.4
27024 10195.
28024 10996.
29024 11752.
30024 12927.
31024 13757.
32024 14434.
