24 .57839350000000000000
1024 20.38806150000000000000
2024 46.58046870000000000000
3024 80.96384260000000000000
4024 125.56608890000000000000
5024 178.65585950000000000000
6024 243.12563490000000000000
7024 318.81892100000000000000
8024 406.14216310000000000000
9024 521.37519530000000000000
10024 626.96191400000000000000
11024 735.56572260000000000000
12024 847.87917490000000000000
13024 978.02702620000000000000
14024 1117.02685550000000000000
15024 1271.92739260000000000000
16024 1397.96335460000000000000
17024 1571.40710450000000000000
18024 1755.92009270000000000000
19024 1940.01137700000000000000
20024 2140.78032240000000000000
21024 2322.63679190000000000000
22024 2558.65646980000000000000
23024 2777.28200680000000000000
24024 2989.65454090000000000000
25024 3217.35632330000000000000
26024 3464.65588390000000000000
27024 3727.00754400000000000000
28024 3987.44560530000000000000
29024 4247.07380370000000000000
30024 4509.00290540000000000000
31024 4842.28393550000000000000
32024 5098.63361830000000000000
