24 1.99321260000000000000
1024 63.56826180000000000000
2024 144.18481440000000000000
3024 240.44970720000000000000
4024 340.73471700000000000000
5024 466.97622080000000000000
6024 603.87192380000000000000
7024 756.36206060000000000000
8024 917.36547860000000000000
9024 1099.13579100000000000000
10024 1287.44414060000000000000
11024 1499.99077140000000000000
12024 1704.32324220000000000000
13024 1935.46655260000000000000
14024 2167.82480440000000000000
15024 2436.50400400000000000000
16024 2675.68247080000000000000
17024 2987.91440440000000000000
18024 3288.11201160000000000000
19024 3595.89003920000000000000
20024 3911.29917000000000000000
21024 4207.80283200000000000000
22024 4537.34101580000000000000
23024 4925.86084000000000000000
24024 5279.07153320000000000000
25024 5672.09780280000000000000
26024 5979.94912140000000000000
27024 6432.31982420000000000000
28024 6830.53583980000000000000
29024 7290.50834960000000000000
30024 7779.61040060000000000000
31024 8252.59785180000000000000
32024 8684.94589860000000000000
