24 .60375
1024 11.054
2024 39.425
3024 87.158
4024 152.14
5024 246.53
6024 348.99
7024 486.07
8024 635.30
9024 826.60
10024 1026.6
11024 1231.3
12024 1495.0
13024 1741.0
14024 2015.2
15024 2344.4
16024 2638.0
17024 3005.1
18024 3390.9
19024 3801.3
20024 4180.5
21024 4707.0
22024 5070.1
23024 5530.5
24024 6011.2
25024 6483.7
26024 7023.4
27024 7569.6
28024 8179.2
29024 8769.6
30024 9413.2
31024 10065.
32024 10670.
